機種編號,歸類後機種名,規格,廠商,店家,原始商品標題,價格,在庫,商品網址
423,SNKプレイモア ドラゴンギャル~ルーと伝説の黄金龍~,,,ホームスロット,SNKプレイモア ドラゴンギャル～ルーと伝説の黄金龍～ 中古パチスロ実機,35100,售完,https://home-slot.net/SHOP/s-snk29.html
423,SNKプレイモア ドラゴンギャル~ルーと伝説の黄金龍~,,,A-SLOT,SNKプレイモア ドラゴンギャル～ルーと伝説の黄金龍～ 中古パチスロ実機 [4ch対応],45100,售完,https://www.a-slot.com/SHOP/snk29.html
427,ぱちんこ宇宙戦艦ヤマト2199 波動 199Ver.,,Sammy,ホームスロット,サミー ぱちんこ宇宙戦艦ヤマト2199 -波動- 199Ver. 中古パチンコ実機 [枠名：闘神] [4ch対応],52600,售完,https://home-slot.net/SHOP/p-sammy204.html
427,ぱちんこ宇宙戦艦ヤマト2199 波動 199Ver.,,Sammy,イニシャルP (FC2),P宇宙戦艦ヤマト2199‐波動‐199Ver.【中古パチンコ台実機】,68000,有貨,https://initialp.cart.fc2.com/ca1/2900/p34-r1-s/
433,アミューズメント 戦国コレクション5超極楽LOOP,スマスロ,KONAMI,ホームスロット,コナミアミューズメント 戦国コレクション5超極楽LOOP 中古パチスロ実機 [スマスロ] [4ch対応],41500,有貨,https://home-slot.net/SHOP/s-konami214.html
433,アミューズメント 戦国コレクション5超極楽LOOP,スマスロ,KONAMI,A-SLOT,コナミアミューズメント 戦国コレクション5超極楽LOOP 中古パチスロ実機 [スマスロ] [4ch対応],51500,有貨,https://www.a-slot.com/SHOP/s-konami214.html
435,エース電研 CR恋姫夢想 乙女 入り乱れるのこと!ASA,,,ホームスロット,エース電研 CR恋姫夢想 乙女、入り乱れるのこと!ASA 中古パチンコ実機 [枠名：フレイムフレーム] [4ch対応],52600,售完,https://home-slot.net/SHOP/p-ace52.html
435,エース電研 CR恋姫夢想 乙女 入り乱れるのこと!ASA,,,ホームスロット,エース電研 CR恋姫夢想 乙女、入り乱れるのこと!MNA 中古パチンコ実機 [枠名：フレイムフレーム] [4ch対応],52600,售完,https://home-slot.net/SHOP/p-ace51.html
440,サンセイ PA設定付牙狼GOLDSTORM翔RH,,,イニシャルP (FC2),PA設定付牙狼GOLDSTORM翔RH【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/2971/p32-r1-s/
440,サンセイ PA設定付牙狼GOLDSTORM翔RH,,,ホームスロット,サンセイ PA設定付牙狼GOLDSTORM翔RH 枠色不問 中古パチンコ実機 [枠名：金翔] [4ch対応],92000,有貨,https://home-slot.net/SHOP/p-SANSEI206.html
444,ゼクロスクリエイティブ 回胴式遊技機 グランベルム,,北電子,ホームスロット,北電子(ゼクロスクリエイティブ) 回胴式遊技機 グランベルム 中古パチスロ実機 [8ch対応],54100,有貨,https://home-slot.net/SHOP/s-kitadenshi213.html
444,ゼクロスクリエイティブ 回胴式遊技機 グランベルム,,北電子,A-SLOT,北電子(ゼクロスクリエイティブ) 回胴式遊技機 グランベルム 中古パチスロ実機 [8ch対応],64100,有貨,https://www.a-slot.com/SHOP/s-kitadenshi213.html
450,タイヨー 一騎当千2 Brilliant Battle,,,ホームスロット,タイヨー 一騎当千2 Brilliant Battle 中古パチスロ実機,41500,售完,https://home-slot.net/SHOP/s-taiyo2.html
450,タイヨー 一騎当千2 Brilliant Battle,,,A-SLOT,タイヨー 一騎当千2 Brilliant Battle 中古パチスロ実機 [4ch対応],51500,售完,https://www.a-slot.com/SHOP/taiyo2.html
453,デジハネPA真 北斗無双 第2章 連撃Edition,,Sammy,ホームスロット,サミー デジハネPA真・北斗無双 第2章 連撃Edition 枠色不問 中古パチンコ実機 [枠名：闘神] [4ch対応],56400,有貨,https://home-slot.net/SHOP/p-sammy229.html
453,デジハネPA真 北斗無双 第2章 連撃Edition,,Sammy,イニシャルP (FC2),PA真・北斗無双 第2章 連撃Edition【中古パチンコ台実機】,68000,有貨,https://initialp.cart.fc2.com/ca1/3346/p20-r1-s/
454,デジハネP聖戦士ダンバイン2 ZEROSONIC,,Sammy,ホームスロット,サミー デジハネP聖戦士ダンバイン2 ZEROSONIC 中古パチンコ実機 [枠名：真焔] [4ch対応],57600,有貨,https://home-slot.net/SHOP/p-sammy242.html
454,デジハネP聖戦士ダンバイン2 ZEROSONIC,,Sammy,イニシャルP (FC2),デジハネP聖戦士ダンバイン2 ZEROSONIC【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/3679/p12-r1-s/
455,ハイライツ エンタテインメント 神の左手悪魔の右目,,,ホームスロット,ハイライツ・エンタテインメント 神の左手悪魔の右目 中古パチスロ実機,45100,售完,https://home-slot.net/SHOP/s-highligahts4.html
455,ハイライツ エンタテインメント 神の左手悪魔の右目,,,A-SLOT,【お取り寄せ商品】ハイライツ・エンタテインメント 神の左手悪魔の右目 中古パチスロ実機 [8ch対応],55100,有貨,https://www.a-slot.com/SHOP/highligahts4.html
456,パオン ディービー クレアの秘宝伝 女神の夢と魔法の遺跡,,大都技研,ホームスロット,パオン・ディービー（大都技研） クレアの秘宝伝 女神の夢と魔法の遺跡 中古パチスロ実機,47800,有貨,https://home-slot.net/SHOP/s-daitogiken200.html
456,パオン ディービー クレアの秘宝伝 女神の夢と魔法の遺跡,,大都技研,A-SLOT,パオン・ディービー（大都技研） クレアの秘宝伝 女神の夢と魔法の遺跡 中古パチスロ実機 [8ch対応],57800,有貨,https://www.a-slot.com/SHOP/daitogiken200.html
457,ビスティ CR戦国BASARA3 関ヶ原の戦い 赤枠,,,ホームスロット,ビスティ CR戦国BASARA3 関ヶ原の戦い 赤枠 中古パチンコ実機,36843,售完,https://home-slot.net/SHOP/p-bisty37.html
457,ビスティ CR戦国BASARA3 関ヶ原の戦い 赤枠,,,ホームスロット,ビスティ CR戦国BASARA3 関ヶ原の戦い 枠色不問 中古パチンコ実機,64000,售完,https://home-slot.net/SHOP/p-bisty38.html
458,ビスティ 機動戦士ガンダムユニコーン 覚醒DRIVE,スマスロ,,ホームスロット,ビスティ Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE 中古パチスロ実機 [スマスロ] [4ch対応],47800,有貨,https://home-slot.net/SHOP/s-bisty227.html
458,ビスティ 機動戦士ガンダムユニコーン 覚醒DRIVE,スマスロ,,A-SLOT,ビスティ Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE 中古パチスロ実機 [スマスロ] [4ch対応],57800,有貨,https://www.a-slot.com/SHOP/s-bisty227.html
460,マルホン CRゼブラーマン ゼブラシティの逆襲AS2,,,ホームスロット,マルホン CRゼブラーマン ゼブラシティの逆襲AS2 中古パチンコ実機,59000,售完,https://home-slot.net/SHOP/p-maruhon24.html
460,マルホン CRゼブラーマン ゼブラシティの逆襲AS2,,,ホームスロット,マルホン CRゼブラーマン ゼブラシティの逆襲LS2 中古パチンコ実機,82166,售完,https://home-slot.net/SHOP/p-maruhon23.html
463,奥村 PACHINKO CR闘牌伝説アカギ2死闘編,,,ホームスロット,奥村 PACHINKO CR闘牌伝説アカギ2死闘編 中古パチンコ実機 [枠名：星波] [4ch対応],47435,售完,https://home-slot.net/SHOP/p-okumura23.html
463,奥村 PACHINKO CR闘牌伝説アカギ2死闘編,,,ホームスロット,奥村 PACHINKO CR闘牌伝説アカギ2神域編 中古パチンコ実機 [枠名：星波] [4ch対応],52600,售完,https://home-slot.net/SHOP/p-okumura28.html
476,西陣 CR交響詩篇エウレカセブンspec2 GLA,,,ホームスロット,西陣 CR交響詩篇エウレカセブンspec2 GLA 枠色不問 中古パチンコ実機,55200,售完,https://home-slot.net/SHOP/p-nishijinn42.html
476,西陣 CR交響詩篇エウレカセブンspec2 GLA,,,ホームスロット,西陣 CR交響詩篇エウレカセブン spec2 MA 枠色不問 中古パチンコ実機,65300,售完,https://home-slot.net/SHOP/p-nishijinn46.html
477,豊丸 CRA SUPER電役ナナシーDXII 77NV,,,ホームスロット,豊丸 CRA SUPER電役ナナシーDXII 77NV 中古パチンコ実機,65300,售完,https://home-slot.net/SHOP/p-toyomaru85.html
477,豊丸 CRA SUPER電役ナナシーDXII 77NV,,,イニシャルP (FC2),CRA SUPER電役ナナシーDXII 77NV【中古パチンコ台実機】,78000,售完,https://initialp.cart.fc2.com/ca1/2786/p37-r1-s/
479,豊丸 PA SUPER電役ナナシーSPECIAL66,,,ホームスロット,豊丸 PA SUPER電役ナナシーSPECIAL66 中古パチンコ実機,55200,有貨,https://home-slot.net/SHOP/p-toyomaru219.html
479,豊丸 PA SUPER電役ナナシーSPECIAL66,,,イニシャルP (FC2),PA SUPER電役ナナシーSPECIAL66【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/3319/p21-r1-s/
480,豊丸 コマコマ倶楽部with坂本冬美199ver.,P,,ホームスロット,豊丸 Pコマコマ倶楽部with坂本冬美199ver. 中古パチンコ実機,52600,售完,https://home-slot.net/SHOP/p-toyomaru229.html
480,豊丸 コマコマ倶楽部with坂本冬美199ver.,P,,イニシャルP (FC2),Pコマコマ倶楽部with坂本冬美 199ver.【中古パチンコ台実機】,68000,售完,https://initialp.cart.fc2.com/ca1/3467/p18-r1-s/
482,高尾 安心ぱちんこキレパンダinリゾート 79Ver.,P,,ホームスロット,高尾 P安心ぱちんこキレパンダinリゾート 79Ver. 枠色不問 中古パチンコ実機,59000,售完,https://home-slot.net/SHOP/p-takao225.html
482,高尾 安心ぱちんこキレパンダinリゾート 79Ver.,P,,イニシャルP (FC2),P安心ぱちんこキレパンダ in リゾート 79Ver.【中古パチンコ台実機】,68000,售完,https://initialp.cart.fc2.com/ca1/3266/p23-r1-s/
483,高尾 弾球黙示録カイジ HIGH&LOW ざわっ ver.,P,,ホームスロット,高尾 P弾球黙示録カイジ HIGH&LOW ざわっ・・・ver. 中古パチンコ実機,71600,售完,https://home-slot.net/SHOP/p-takao202.html
483,高尾 弾球黙示録カイジ HIGH&LOW ざわっ ver.,P,,イニシャルP (FC2),P弾球黙示録カイジHIGH&LOW ざわっ…Ver.【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/2851/p35-r1-s/
484,高尾 白魔女学園 オワリトハジマリ~赤き騎士団Ver.~,P,,ホームスロット,高尾 P白魔女学園 オワリトハジマリ～赤き騎士団Ver.～ 中古パチンコ実機,44000,售完,https://home-slot.net/SHOP/p-takao208.html
484,高尾 白魔女学園 オワリトハジマリ~赤き騎士団Ver.~,P,,イニシャルP (FC2),P白魔女学園オワリトハジマリ～赤き騎士団Ver.～【中古パチンコ台実機】,88000,售完,https://initialp.cart.fc2.com/ca1/3021/p30-r1-s/
485,高尾 銭形平次3 DENKOUSEKKA 平次Ver.,P,,ホームスロット,高尾 P銭形平次3 DENKOUSEKKA 平次Ver. 枠色不問 中古パチンコ実機,52600,有貨,https://home-slot.net/SHOP/p-takao246.html
485,高尾 銭形平次3 DENKOUSEKKA 平次Ver.,P,,イニシャルP (FC2),P銭形平次3 DENKOUSEKKA 平次Ver.【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/3503/p17-r1-s/
495,CRちょいパチアクエリオンEVOL 39ver.,,SANKYO,イニシャルP (FC2),CRちょいパチ アクエリオンEVOL 39ver.【中古パチンコ台実機】,88000,有貨,https://initialp.cart.fc2.com/ca1/2445/p44-r1-s/
495,CRちょいパチアクエリオンEVOL 39ver.,,SANKYO,ホームスロット,SANKYO CRちょいパチアクエリオンEVOL 39ver. 枠色不問 中古パチンコ実機,92400,售完,https://home-slot.net/SHOP/p-sankyo127.html
496,CRゴルゴ13 PAYBACK TIME H9AZ,,平和,ホームスロット,平和 CRゴルゴ13 PAYBACK TIME 9AW 中古パチンコ実機 [枠名：ルピナスハート] [4ch対応],37963,售完,https://home-slot.net/SHOP/p-heiwa101.html
496,CRゴルゴ13 PAYBACK TIME H9AZ,,平和,ホームスロット,平和 CRゴルゴ13 PAYBACK TIME H9AZ 中古パチンコ実機 [枠名：ルピナスハート] [4ch対応],41426,售完,https://home-slot.net/SHOP/p-heiwa94.html
497,CRシュタインズ ゲート 未来ガジェット319号機,,ニューギン,ホームスロット,ニューギン CRシュタインズ・ゲート 未来ガジェット319号機 中古パチンコ実機 [枠名：ReLf] [4ch対応],86000,售完,https://home-slot.net/SHOP/p-newgin200.html
497,CRシュタインズ ゲート 未来ガジェット319号機,,ニューギン,イニシャルP (FC2),CRシュタインズ・ゲート 未来ガジェット 319号機【中古パチンコ台実機】,88000,有貨,https://initialp.cart.fc2.com/ca1/2799/p36-r1-s/
500,CRミッションインポッシブルNS 分割配送不可,,大一,ホームスロット,大一 CRミッションインポッシブルNS 中古パチンコ実機 [分割配送不可],39491,售完,https://home-slot.net/SHOP/p-daiichi49.html
500,CRミッションインポッシブルNS 分割配送不可,,大一,ホームスロット,大一 CRミッションインポッシブル 中古パチンコ実機 [分割配送不可],40916,售完,https://home-slot.net/SHOP/p-daiichi41.html
512,DAXEL BASTARD!! バスタード 暗黒の破壊神,,,ホームスロット,DAXEL BASTARD!! バスタード 暗黒の破壊神 中古パチスロ実機,54100,售完,https://home-slot.net/SHOP/s-daxel3.html
512,DAXEL BASTARD!! バスタード 暗黒の破壊神,,,A-SLOT,DAXEL BASTARD!! バスタード 暗黒の破壊神 中古パチスロ実機 [4ch対応],64100,售完,https://www.a-slot.com/SHOP/daxel3.html
513,D light CR犬夜叉JUDGEMENT∞EX,,,ホームスロット,D-light CR犬夜叉JUDGEMENT∞SP中古パチンコ実機[枠名：イマジネーション プラス] [4ch対応],65300,售完,https://home-slot.net/SHOP/p-dlight201.html
513,D light CR犬夜叉JUDGEMENT∞EX,,,ホームスロット,D-light CR犬夜叉JUDGEMENT∞EX 中古パチンコ実機[枠名：イマジネーション プラス] [4ch対応],86000,售完,https://home-slot.net/SHOP/p-dlight200.html
520,KPE マジカルハロウィン2 マジカルバニーパネル,,,ホームスロット,KPE マジカルハロウィン2 マジカルバニーパネル 中古パチスロ実機,59100,售完,https://home-slot.net/SHOP/s-kpe17.html
520,KPE マジカルハロウィン2 マジカルバニーパネル,,,A-SLOT,KPE マジカルハロウィン2 マジカルバニーパネル 中古パチスロ実機 [4ch対応],69100,有貨,https://www.a-slot.com/SHOP/kpe17.html
525,P Re ゼロから始める異世界生活 鬼がかりver.,,大都技研,ホームスロット,大都技研 P Re：ゼロから始める異世界生活 鬼がかりver. 枠色不問 中古パチンコ実機,65300,有貨,https://home-slot.net/SHOP/p-daito207.html
525,P Re ゼロから始める異世界生活 鬼がかりver.,,大都技研,イニシャルP (FC2),P Re:ゼロから始める異世界生活 鬼がかりver.【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/3395/p19-r1-s/
526,Re ゼロから始める異世界生活 リゼロ レムパネル,,大都技研,ホームスロット,大都技研 Re:ゼロから始める異世界生活［リゼロ］ レムパネル 中古パチスロ実機,46500,售完,https://home-slot.net/SHOP/s-daitogiken203.html
